Company Name,Ticker,Filing Type,Filing Date,File Path
Microsoft,MSFT,4,2022-12-24,sec-edgar-filings/MSFT/4/0001062993-24-016345
Microsoft,MSFT,4,2022-08-13,sec-edgar-filings/MSFT/4/0001062993-23-013584
Microsoft,MSFT,4,2022-01-23,sec-edgar-filings/MSFT/4/0001062993-23-022678
Microsoft,MSFT,4,2022-06-20,sec-edgar-filings/MSFT/4/0001062993-24-020389
Microsoft,MSFT,4,2023-12-19,sec-edgar-filings/MSFT/4/0001062993-23-009962
Microsoft,MSFT,4,2022-02-08,sec-edgar-filings/MSFT/4/0001062993-23-015013
Microsoft,MSFT,4,2023-07-27,sec-edgar-filings/MSFT/4/0001062993-24-005291
Microsoft,MSFT,4,2023-05-31,sec-edgar-filings/MSFT/4/0001062993-24-005286
Microsoft,MSFT,4,2023-07-30,sec-edgar-filings/MSFT/4/0001062993-23-005629
Microsoft,MSFT,4,2023-02-22,sec-edgar-filings/MSFT/4/0001062993-23-022679
Microsoft,MSFT,4,2022-08-03,sec-edgar-filings/MSFT/4/0001062993-23-013284
Microsoft,MSFT,4,2022-03-17,sec-edgar-filings/MSFT/4/0001062993-23-020063
Microsoft,MSFT,4,2024-03-05,sec-edgar-filings/MSFT/4/0001062993-24-011676
Microsoft,MSFT,4,2023-07-09,sec-edgar-filings/MSFT/4/0001062993-23-018289
Microsoft,MSFT,4,2024-11-01,sec-edgar-filings/MSFT/4/0001062993-23-023299
Microsoft,MSFT,4,2024-10-09,sec-edgar-filings/MSFT/4/0001062993-22-019432
Microsoft,MSFT,4,2023-06-28,sec-edgar-filings/MSFT/4/0001062993-23-013581
Microsoft,MSFT,4,2022-07-02,sec-edgar-filings/MSFT/4/0001062993-22-019785
Microsoft,MSFT,4,2023-05-27,sec-edgar-filings/MSFT/4/0001062993-22-002066
Microsoft,MSFT,4,2022-01-17,sec-edgar-filings/MSFT/4/0001062993-24-016347
Microsoft,MSFT,4,2024-08-26,sec-edgar-filings/MSFT/4/0001062993-23-018085
Microsoft,MSFT,4,2023-01-26,sec-edgar-filings/MSFT/4/0001062993-22-019043
Microsoft,MSFT,4,2023-06-22,sec-edgar-filings/MSFT/4/0001062993-23-017417
Microsoft,MSFT,4,2022-11-02,sec-edgar-filings/MSFT/4/0001062993-22-019031
Microsoft,MSFT,4,2024-05-30,sec-edgar-filings/MSFT/4/0001062993-22-002061
Microsoft,MSFT,4,2023-12-28,sec-edgar-filings/MSFT/4/0001062993-24-016493
Microsoft,MSFT,4,2025-01-13,sec-edgar-filings/MSFT/4/0001062993-23-017605
Microsoft,MSFT,4,2023-12-27,sec-edgar-filings/MSFT/4/0001062993-22-019036
Microsoft,MSFT,4,2022-07-22,sec-edgar-filings/MSFT/4/0001062993-24-016589
Microsoft,MSFT,4,2024-04-28,sec-edgar-filings/MSFT/4/0001062993-22-014690
Microsoft,MSFT,4,2023-05-02,sec-edgar-filings/MSFT/4/0001062993-24-005288
Microsoft,MSFT,4,2025-03-14,sec-edgar-filings/MSFT/4/0001062993-23-006662
Microsoft,MSFT,4,2022-10-01,sec-edgar-filings/MSFT/4/0001062993-22-023641
Microsoft,MSFT,4,2022-04-27,sec-edgar-filings/MSFT/4/0001062993-23-018094
Microsoft,MSFT,4,2023-05-08,sec-edgar-filings/MSFT/4/0001062993-23-005628
Microsoft,MSFT,4,2022-09-24,sec-edgar-filings/MSFT/4/0001062993-22-019250
Microsoft,MSFT,4,2022-10-25,sec-edgar-filings/MSFT/4/0001062993-23-013579
Microsoft,MSFT,4,2023-02-21,sec-edgar-filings/MSFT/4/0001062993-24-016026
Microsoft,MSFT,4,2023-08-12,sec-edgar-filings/MSFT/4/0001062993-22-002063
Microsoft,MSFT,4,2025-02-01,sec-edgar-filings/MSFT/4/0001062993-22-007528
Microsoft,MSFT,4,2022-09-16,sec-edgar-filings/MSFT/4/0001062993-22-023813
Microsoft,MSFT,4,2023-06-11,sec-edgar-filings/MSFT/4/0001062993-24-002112
Microsoft,MSFT,4,2024-06-19,sec-edgar-filings/MSFT/4/0001062993-22-019015
Microsoft,MSFT,4,2024-06-25,sec-edgar-filings/MSFT/4/0001062993-24-020387
Microsoft,MSFT,4,2024-05-03,sec-edgar-filings/MSFT/4/0001062993-24-016279
Microsoft,MSFT,4,2023-04-28,sec-edgar-filings/MSFT/4/0001062993-23-017415
Microsoft,MSFT,4,2022-12-08,sec-edgar-filings/MSFT/4/0001062993-22-023247
Microsoft,MSFT,4,2024-01-04,sec-edgar-filings/MSFT/4/0001062993-22-002059
Microsoft,MSFT,4,2022-10-26,sec-edgar-filings/MSFT/4/0001062993-22-023822
Microsoft,MSFT,4,2024-10-03,sec-edgar-filings/MSFT/4/0001062993-24-005284
Microsoft,MSFT,4,2022-01-16,sec-edgar-filings/MSFT/4/0001062993-22-013987
Microsoft,MSFT,4,2024-08-04,sec-edgar-filings/MSFT/4/0001062993-24-020620
Microsoft,MSFT,4,2024-10-25,sec-edgar-filings/MSFT/4/0001062993-22-019017
Microsoft,MSFT,4,2022-05-02,sec-edgar-filings/MSFT/4/0001062993-24-020396
Microsoft,MSFT,4,2024-05-21,sec-edgar-filings/MSFT/4/0001062993-23-001849
Microsoft,MSFT,4,2022-06-01,sec-edgar-filings/MSFT/4/0001062993-24-016335
Microsoft,MSFT,4,2022-10-20,sec-edgar-filings/MSFT/4/0001062993-24-012237
Microsoft,MSFT,4,2023-09-29,sec-edgar-filings/MSFT/4/0001062993-24-020618
Microsoft,MSFT,4,2025-03-01,sec-edgar-filings/MSFT/4/0001062993-23-018092
Microsoft,MSFT,4,2023-12-23,sec-edgar-filings/MSFT/4/0001062993-23-018086
Microsoft,MSFT,4,2024-11-08,sec-edgar-filings/MSFT/4/0001062993-23-022104
Microsoft,MSFT,4,2022-10-08,sec-edgar-filings/MSFT/4/0001062993-22-014014
Microsoft,MSFT,4,2022-02-02,sec-edgar-filings/MSFT/4/0001062993-23-018091
Microsoft,MSFT,4,2024-01-24,sec-edgar-filings/MSFT/4/0000950170-24-020392
Microsoft,MSFT,4,2024-11-08,sec-edgar-filings/MSFT/4/0001062993-24-020393
Microsoft,MSFT,4,2024-11-13,sec-edgar-filings/MSFT/4/0001062993-23-003693
Microsoft,MSFT,4,2022-06-30,sec-edgar-filings/MSFT/4/0001062993-22-007527
Microsoft,MSFT,4,2023-04-14,sec-edgar-filings/MSFT/4/0001062993-22-006430
Microsoft,MSFT,4,2023-11-22,sec-edgar-filings/MSFT/4/0001062993-24-012235
Microsoft,MSFT,4,2024-11-29,sec-edgar-filings/MSFT/4/0001062993-23-018290
Microsoft,MSFT,4,2025-01-22,sec-edgar-filings/MSFT/4/0001062993-23-022096
Microsoft,MSFT,4,2024-02-04,sec-edgar-filings/MSFT/4/0001062993-23-006663
Microsoft,MSFT,4,2023-07-22,sec-edgar-filings/MSFT/4/0001062993-24-012241
Microsoft,MSFT,4,2022-09-12,sec-edgar-filings/MSFT/4/0001062993-22-019021
Microsoft,MSFT,4,2024-10-28,sec-edgar-filings/MSFT/4/0001062993-24-020399
Microsoft,MSFT,4,2024-12-02,sec-edgar-filings/MSFT/4/0001062993-24-012670
Microsoft,MSFT,4,2025-02-09,sec-edgar-filings/MSFT/4/0001062993-23-001851
Microsoft,MSFT,4,2023-08-02,sec-edgar-filings/MSFT/4/0001062993-23-018291
Microsoft,MSFT,4,2024-11-20,sec-edgar-filings/MSFT/4/0001062993-22-023649
Microsoft,MSFT,4,2022-03-10,sec-edgar-filings/MSFT/4/0001062993-24-012671
Microsoft,MSFT,4,2022-08-21,sec-edgar-filings/MSFT/4/0001062993-24-012238
Microsoft,MSFT,4,2022-12-14,sec-edgar-filings/MSFT/4/0001062993-22-010458
Microsoft,MSFT,4,2024-02-24,sec-edgar-filings/MSFT/4/0001062993-22-006428
Microsoft,MSFT,4,2023-12-02,sec-edgar-filings/MSFT/4/0001062993-23-010699
Microsoft,MSFT,4,2023-02-13,sec-edgar-filings/MSFT/4/0001062993-22-007520
Microsoft,MSFT,4,2023-03-29,sec-edgar-filings/MSFT/4/0001062993-24-016226
Microsoft,MSFT,4,2024-06-14,sec-edgar-filings/MSFT/4/0001062993-22-023643
Microsoft,MSFT,4,2023-09-23,sec-edgar-filings/MSFT/4/0001062993-24-001770
Microsoft,MSFT,4,2024-11-05,sec-edgar-filings/MSFT/4/0001062993-22-002046
Microsoft,MSFT,4,2022-11-02,sec-edgar-filings/MSFT/4/0001062993-24-006298
Microsoft,MSFT,4,2024-08-03,sec-edgar-filings/MSFT/4/0001062993-24-016494
Microsoft,MSFT,4,2023-09-18,sec-edgar-filings/MSFT/4/0001062993-22-019011
Microsoft,MSFT,4,2023-09-07,sec-edgar-filings/MSFT/4/0001062993-24-020392
Microsoft,MSFT,4,2023-01-25,sec-edgar-filings/MSFT/4/0001062993-24-000918
Microsoft,MSFT,4,2022-07-10,sec-edgar-filings/MSFT/4/0001062993-22-010459
Microsoft,MSFT,4,2024-07-21,sec-edgar-filings/MSFT/4/0001062993-23-011867
Microsoft,MSFT,4,2023-11-05,sec-edgar-filings/MSFT/4/0001062993-22-019033
Microsoft,MSFT,4,2023-02-04,sec-edgar-filings/MSFT/4/0001062993-24-016336
Microsoft,MSFT,4,2025-02-06,sec-edgar-filings/MSFT/4/0001062993-23-001855
Microsoft,MSFT,4,2023-10-21,sec-edgar-filings/MSFT/4/0001062993-23-013574
Microsoft,MSFT,4,2023-02-04,sec-edgar-filings/MSFT/4/0001062993-22-007516
Microsoft,MSFT,4,2025-02-09,sec-edgar-filings/MSFT/4/0001062993-24-012673
Microsoft,MSFT,4,2023-03-22,sec-edgar-filings/MSFT/4/0001062993-24-001766
Microsoft,MSFT,4,2024-06-15,sec-edgar-filings/MSFT/4/0001062993-23-022100
Microsoft,MSFT,4,2023-11-28,sec-edgar-filings/MSFT/4/0001062993-24-016341
Microsoft,MSFT,4,2022-01-24,sec-edgar-filings/MSFT/4/0001062993-23-022364
Microsoft,MSFT,4,2023-02-02,sec-edgar-filings/MSFT/4/0001062993-24-016590
Microsoft,MSFT,4,2023-04-13,sec-edgar-filings/MSFT/4/0001062993-22-014682
Microsoft,MSFT,4,2023-06-23,sec-edgar-filings/MSFT/4/0001062993-23-017606
Microsoft,MSFT,4,2024-10-30,sec-edgar-filings/MSFT/4/0001062993-22-014001
Microsoft,MSFT,4,2024-05-07,sec-edgar-filings/MSFT/4/0001062993-23-005624
Microsoft,MSFT,4,2022-11-02,sec-edgar-filings/MSFT/4/0001062993-24-016342
Microsoft,MSFT,4,2022-08-24,sec-edgar-filings/MSFT/4/0001062993-22-014851
Microsoft,MSFT,4,2024-06-01,sec-edgar-filings/MSFT/4/0001062993-22-024026
Microsoft,MSFT,4,2024-12-01,sec-edgar-filings/MSFT/4/0001062993-24-012674
Microsoft,MSFT,4,2024-06-29,sec-edgar-filings/MSFT/4/0001062993-23-015939
Microsoft,MSFT,4,2024-03-17,sec-edgar-filings/MSFT/4/0001062993-24-016027
Microsoft,MSFT,4,2024-04-19,sec-edgar-filings/MSFT/4/0001062993-22-023647
Microsoft,MSFT,4,2022-03-22,sec-edgar-filings/MSFT/4/0001062993-23-020838
Microsoft,MSFT,4,2023-12-28,sec-edgar-filings/MSFT/4/0001062993-23-013293
Microsoft,MSFT,4,2022-05-14,sec-edgar-filings/MSFT/4/0001062993-24-016340
Microsoft,MSFT,4,2023-05-15,sec-edgar-filings/MSFT/4/0001062993-23-021744
Microsoft,MSFT,4,2024-10-21,sec-edgar-filings/MSFT/4/0001062993-23-001843
Microsoft,MSFT,4,2024-03-15,sec-edgar-filings/MSFT/4/0001062993-24-016764
Microsoft,MSFT,4,2024-07-06,sec-edgar-filings/MSFT/4/0001062993-24-012239
Microsoft,MSFT,4,2022-07-28,sec-edgar-filings/MSFT/4/0001062993-23-001837
Microsoft,MSFT,4,2023-01-12,sec-edgar-filings/MSFT/4/0001062993-23-018088
Microsoft,MSFT,4,2023-12-31,sec-edgar-filings/MSFT/4/0001062993-22-019428
Microsoft,MSFT,4,2024-06-21,sec-edgar-filings/MSFT/4/0001062993-22-019795
Microsoft,MSFT,4,2023-11-10,sec-edgar-filings/MSFT/4/0001062993-24-016344
Microsoft,MSFT,4,2022-09-25,sec-edgar-filings/MSFT/4/0001062993-24-001767
Microsoft,MSFT,4,2022-12-17,sec-edgar-filings/MSFT/4/0001062993-22-004646
Microsoft,MSFT,4,2023-08-17,sec-edgar-filings/MSFT/4/0001062993-23-017419
Microsoft,MSFT,4,2024-06-27,sec-edgar-filings/MSFT/4/0001062993-24-012240
Microsoft,MSFT,4,2024-04-14,sec-edgar-filings/MSFT/4/0001062993-24-012669
Microsoft,MSFT,4,2022-02-10,sec-edgar-filings/MSFT/4/0001062993-24-012672
Microsoft,MSFT,4,2022-02-28,sec-edgar-filings/MSFT/4/0001062993-24-016023
Microsoft,MSFT,4,2024-05-30,sec-edgar-filings/MSFT/4/0001062993-24-016022
Microsoft,MSFT,4,2024-07-12,sec-edgar-filings/MSFT/4/0001062993-22-024027
Microsoft,MSFT,4,2022-06-09,sec-edgar-filings/MSFT/4/0001062993-22-014016
Microsoft,MSFT,4,2023-12-14,sec-edgar-filings/MSFT/4/0001062993-22-014009
Microsoft,MSFT,4,2023-06-18,sec-edgar-filings/MSFT/4/0001062993-22-019438
Microsoft,MSFT,4,2025-01-28,sec-edgar-filings/MSFT/4/0001062993-24-005289
Microsoft,MSFT,4,2023-06-13,sec-edgar-filings/MSFT/4/0001062993-23-005625
Microsoft,MSFT,4,2022-03-26,sec-edgar-filings/MSFT/4/0001062993-24-001774
Microsoft,MSFT,4,2023-10-09,sec-edgar-filings/MSFT/4/0001062993-24-001772
Microsoft,MSFT,4,2024-06-25,sec-edgar-filings/MSFT/4/0001062993-22-001231
Microsoft,MSFT,4,2022-12-20,sec-edgar-filings/MSFT/4/0001062993-22-019781
Microsoft,MSFT,4,2024-11-29,sec-edgar-filings/MSFT/4/0001062993-24-020678
Microsoft,MSFT,4,2024-10-30,sec-edgar-filings/MSFT/4/0001062993-22-002055
Microsoft,MSFT,4,2024-03-28,sec-edgar-filings/MSFT/4/0001062993-22-023807
Microsoft,MSFT,4,2023-10-04,sec-edgar-filings/MSFT/4/0001062993-23-018292
Microsoft,MSFT,4,2023-08-13,sec-edgar-filings/MSFT/4/0001062993-22-019436
Microsoft,MSFT,4,2022-11-17,sec-edgar-filings/MSFT/4/0001062993-23-013585
Microsoft,MSFT,4,2024-02-14,sec-edgar-filings/MSFT/4/0001062993-23-022677
Microsoft,MSFT,4,2023-10-30,sec-edgar-filings/MSFT/4/0001062993-23-013573
Microsoft,MSFT,4,2023-05-12,sec-edgar-filings/MSFT/4/0001062993-24-006556
Microsoft,MSFT,4,2024-10-09,sec-edgar-filings/MSFT/4/0001062993-23-021746
Microsoft,MSFT,4,2025-02-07,sec-edgar-filings/MSFT/4/0001062993-22-014686
Microsoft,MSFT,4,2022-07-02,sec-edgar-filings/MSFT/4/0001062993-22-014680
Microsoft,MSFT,4,2024-02-18,sec-edgar-filings/MSFT/4/0001062993-23-022112
Microsoft,MSFT,4,2024-09-20,sec-edgar-filings/MSFT/4/0001062993-22-014007
Microsoft,MSFT,4,2024-11-24,sec-edgar-filings/MSFT/4/0001062993-22-002052
Microsoft,MSFT,4,2024-01-22,sec-edgar-filings/MSFT/4/0001062993-22-023832
Microsoft,MSFT,4,2024-10-26,sec-edgar-filings/MSFT/4/0001062993-23-001845
Microsoft,MSFT,4,2024-05-30,sec-edgar-filings/MSFT/4/0001062993-22-006433
Microsoft,MSFT,4,2022-12-05,sec-edgar-filings/MSFT/4/0001062993-22-019023
Microsoft,MSFT,4,2022-02-28,sec-edgar-filings/MSFT/4/0001062993-22-014012
Microsoft,MSFT,4,2023-05-16,sec-edgar-filings/MSFT/4/0001062993-24-001769
Microsoft,MSFT,4,2023-10-19,sec-edgar-filings/MSFT/4/0001062993-22-019027
Microsoft,MSFT,4,2022-06-25,sec-edgar-filings/MSFT/4/0001062993-23-017421
Microsoft,MSFT,4,2023-02-25,sec-edgar-filings/MSFT/4/0001062993-23-017422
Microsoft,MSFT,4,2025-03-12,sec-edgar-filings/MSFT/4/0001062993-23-013583
Microsoft,MSFT,4,2023-12-22,sec-edgar-filings/MSFT/4/0001062993-22-019007
Microsoft,MSFT,4,2023-11-14,sec-edgar-filings/MSFT/4/0001062993-23-012986
Microsoft,MSFT,4,2022-04-20,sec-edgar-filings/MSFT/4/0001062993-24-001773
Microsoft,MSFT,4,2022-08-31,sec-edgar-filings/MSFT/4/0001062993-24-016495
Microsoft,MSFT,4,2022-03-12,sec-edgar-filings/MSFT/4/0001062993-24-011677
Microsoft,MSFT,4,2022-06-20,sec-edgar-filings/MSFT/4/0001062993-22-013999
Microsoft,MSFT,4,2024-09-20,sec-edgar-filings/MSFT/4/0001062993-23-013183
Microsoft,MSFT,4,2023-09-04,sec-edgar-filings/MSFT/4/0001062993-22-003389
Microsoft,MSFT,4,2023-12-06,sec-edgar-filings/MSFT/4/0001062993-23-022682
Microsoft,MSFT,4,2025-01-14,sec-edgar-filings/MSFT/4/0001062993-24-020394
Microsoft,MSFT,4,2023-08-07,sec-edgar-filings/MSFT/4/0001062993-24-008453
Microsoft,MSFT,4,2024-08-14,sec-edgar-filings/MSFT/4/0001062993-23-013290
Microsoft,MSFT,4,2023-03-09,sec-edgar-filings/MSFT/4/0001062993-23-022684
Microsoft,MSFT,4,2024-10-15,sec-edgar-filings/MSFT/4/0001062993-23-002880
Microsoft,MSFT,4,2023-11-14,sec-edgar-filings/MSFT/4/0001062993-22-019783
Microsoft,MSFT,4,2023-05-05,sec-edgar-filings/MSFT/4/0001062993-22-019434
Microsoft,MSFT,4,2024-02-16,sec-edgar-filings/MSFT/4/0001062993-23-006654
Microsoft,MSFT,4,2022-05-18,sec-edgar-filings/MSFT/4/0001062993-24-020397
Microsoft,MSFT,4,2023-11-06,sec-edgar-filings/MSFT/4/0001062993-23-006661
Microsoft,MSFT,4,2023-01-01,sec-edgar-filings/MSFT/4/0001062993-22-019793
Microsoft,MSFT,4,2023-08-31,sec-edgar-filings/MSFT/4/0001062993-24-012236
Microsoft,MSFT,4,2022-03-21,sec-edgar-filings/MSFT/4/0001062993-22-022122
Microsoft,MSFT,4,2022-07-18,sec-edgar-filings/MSFT/4/0001062993-22-013989
Microsoft,MSFT,4,2024-09-14,sec-edgar-filings/MSFT/4/0001062993-24-012234
Microsoft,MSFT,4,2024-01-27,sec-edgar-filings/MSFT/4/0001062993-22-016449
Microsoft,MSFT,4,2022-07-28,sec-edgar-filings/MSFT/4/0001062993-24-005285
Microsoft,MSFT,4,2022-07-08,sec-edgar-filings/MSFT/4/0001062993-23-018093
Microsoft,MSFT,4,2022-08-19,sec-edgar-filings/MSFT/4/0001062993-23-013578
Microsoft,MSFT,4,2022-07-08,sec-edgar-filings/MSFT/4/0001062993-24-012242
Microsoft,MSFT,4,2024-05-05,sec-edgar-filings/MSFT/4/0001062993-24-011886
Microsoft,MSFT,4,2022-07-11,sec-edgar-filings/MSFT/4/0001062993-23-005621
Microsoft,MSFT,4,2023-03-01,sec-edgar-filings/MSFT/4/0001062993-22-023824
Microsoft,MSFT,4,2022-02-10,sec-edgar-filings/MSFT/4/0001062993-24-019891
Microsoft,MSFT,4,2023-09-28,sec-edgar-filings/MSFT/4/0001062993-24-016763
Microsoft,MSFT,4,2024-04-10,sec-edgar-filings/MSFT/4/0001062993-23-013577
Microsoft,MSFT,4,2024-01-08,sec-edgar-filings/MSFT/4/0001062993-23-015726
Microsoft,MSFT,4,2022-04-11,sec-edgar-filings/MSFT/4/0001062993-24-012232
Microsoft,MSFT,4,2024-03-25,sec-edgar-filings/MSFT/4/0001062993-23-001857
Microsoft,MSFT,4,2023-04-02,sec-edgar-filings/MSFT/4/0001062993-23-022098
Microsoft,MSFT,4,2024-01-20,sec-edgar-filings/MSFT/4/0001062993-23-022680
Microsoft,MSFT,4,2024-09-24,sec-edgar-filings/MSFT/4/0001062993-24-006554
Microsoft,MSFT,4,2024-05-08,sec-edgar-filings/MSFT/4/0001062993-23-001847
Microsoft,MSFT,4,2022-10-30,sec-edgar-filings/MSFT/4/0001062993-24-016588
Microsoft,MSFT,4,2024-04-04,sec-edgar-filings/MSFT/4/0001062993-22-014003
Microsoft,MSFT,4,2024-05-12,sec-edgar-filings/MSFT/4/0001062993-22-019148
Microsoft,MSFT,4,2024-08-20,sec-edgar-filings/MSFT/4/0001062993-24-016339
Microsoft,MSFT,4,2025-01-12,sec-edgar-filings/MSFT/4/0001062993-24-006558
Microsoft,MSFT,4,2023-08-28,sec-edgar-filings/MSFT/4/0001062993-22-019038
Microsoft,MSFT,4,2023-10-13,sec-edgar-filings/MSFT/4/0001062993-24-012243
Microsoft,MSFT,4,2022-07-08,sec-edgar-filings/MSFT/4/0001062993-23-001841
Microsoft,MSFT,4,2023-06-30,sec-edgar-filings/MSFT/4/0001062993-22-014692
Microsoft,MSFT,4,2023-03-14,sec-edgar-filings/MSFT/4/0001062993-22-023645
Microsoft,MSFT,4,2024-11-21,sec-edgar-filings/MSFT/4/0001062993-24-011261
Microsoft,MSFT,4,2023-02-09,sec-edgar-filings/MSFT/4/0001062993-24-019650
Microsoft,MSFT,4,2024-04-19,sec-edgar-filings/MSFT/4/0001062993-23-006655
Microsoft,MSFT,4,2022-05-13,sec-edgar-filings/MSFT/4/0001062993-23-013582
Microsoft,MSFT,4,2023-10-23,sec-edgar-filings/MSFT/4/0001062993-24-001768
Microsoft,MSFT,4,2023-10-07,sec-edgar-filings/MSFT/4/0001062993-24-020621
Microsoft,MSFT,4,2022-11-22,sec-edgar-filings/MSFT/4/0001062993-23-022683
Microsoft,MSFT,4,2023-03-15,sec-edgar-filings/MSFT/4/0001062993-23-009292
Microsoft,MSFT,4,2023-06-10,sec-edgar-filings/MSFT/4/0001062993-24-020623
Microsoft,MSFT,4,2022-11-23,sec-edgar-filings/MSFT/4/0001062993-24-020395
Microsoft,MSFT,4,2023-09-28,sec-edgar-filings/MSFT/4/0001062993-22-013985
Microsoft,MSFT,4,2022-02-16,sec-edgar-filings/MSFT/4/0001062993-24-020390
Microsoft,MSFT,4,2023-08-17,sec-edgar-filings/MSFT/4/0001062993-24-018937
Microsoft,MSFT,4,2024-07-29,sec-edgar-filings/MSFT/4/0001062993-22-008947
Microsoft,MSFT,4,2024-08-30,sec-edgar-filings/MSFT/4/0001062993-22-023828
Microsoft,MSFT,4,2023-10-14,sec-edgar-filings/MSFT/4/0001062993-24-006555
Microsoft,MSFT,4,2022-05-14,sec-edgar-filings/MSFT/4/0001062993-23-001853
Microsoft,MSFT,4,2022-09-30,sec-edgar-filings/MSFT/4/0001062993-24-012667
Microsoft,MSFT,4,2022-02-25,sec-edgar-filings/MSFT/4/0001062993-24-006297
Microsoft,MSFT,4,2023-10-23,sec-edgar-filings/MSFT/4/0001062993-23-022106
Microsoft,MSFT,4,2023-04-03,sec-edgar-filings/MSFT/4/0001062993-23-012548
Microsoft,MSFT,4,2023-09-05,sec-edgar-filings/MSFT/4/0001062993-23-022091
Microsoft,MSFT,4,2024-11-04,sec-edgar-filings/MSFT/4/0001062993-23-018288
Microsoft,MSFT,4,2023-11-12,sec-edgar-filings/MSFT/4/0001062993-24-016337
Microsoft,MSFT,4,2023-11-30,sec-edgar-filings/MSFT/4/0001062993-22-023110
Alphabet (Google),GOOGL,8-K,2023-01-03,sec-edgar-filings/GOOGL/8-K/0001652044-24-000085
Alphabet (Google),GOOGL,8-K,2024-06-19,sec-edgar-filings/GOOGL/8-K/0001193125-24-154725
Alphabet (Google),GOOGL,8-K,2023-07-01,sec-edgar-filings/GOOGL/8-K/0001652044-24-000014
Alphabet (Google),GOOGL,8-K,2022-12-07,sec-edgar-filings/GOOGL/8-K/0001652044-23-000034
Alphabet (Google),GOOGL,8-K,2024-04-01,sec-edgar-filings/GOOGL/8-K/0001652044-24-000076
Alphabet (Google),GOOGL,8-K,2024-06-18,sec-edgar-filings/GOOGL/8-K/0001193125-24-168745
Alphabet (Google),GOOGL,8-K,2024-01-18,sec-edgar-filings/GOOGL/8-K/0001193125-23-011424
Alphabet (Google),GOOGL,8-K,2024-07-06,sec-edgar-filings/GOOGL/8-K/0001193125-24-160721
Alphabet (Google),GOOGL,8-K,2022-02-03,sec-edgar-filings/GOOGL/8-K/0001652044-22-000025
Alphabet (Google),GOOGL,8-K,2024-02-03,sec-edgar-filings/GOOGL/8-K/0001652044-24-000047
Alphabet (Google),GOOGL,8-K,2023-09-14,sec-edgar-filings/GOOGL/8-K/0001652044-24-000032
Alphabet (Google),GOOGL,8-K,2024-12-11,sec-edgar-filings/GOOGL/8-K/0001193125-22-193655
Alphabet (Google),GOOGL,8-K,2022-02-18,sec-edgar-filings/GOOGL/8-K/0001652044-22-000068
Alphabet (Google),GOOGL,8-K,2023-01-28,sec-edgar-filings/GOOGL/8-K/0001193125-22-167375
Alphabet (Google),GOOGL,8-K,2023-04-16,sec-edgar-filings/GOOGL/8-K/0001652044-23-000013
Alphabet (Google),GOOGL,8-K,2022-09-09,sec-edgar-filings/GOOGL/8-K/0001193125-22-192153
Alphabet (Google),GOOGL,8-K,2024-02-24,sec-edgar-filings/GOOGL/8-K/0001193125-24-157498
Alphabet (Google),GOOGL,8-K,2024-12-09,sec-edgar-filings/GOOGL/8-K/0001652044-22-000015
Alphabet (Google),GOOGL,8-K,2023-08-22,sec-edgar-filings/GOOGL/8-K/0001652044-22-000085
Alphabet (Google),GOOGL,8-K,2023-07-31,sec-edgar-filings/GOOGL/8-K/0001193125-23-110657
Alphabet (Google),GOOGL,8-K,2025-01-06,sec-edgar-filings/GOOGL/8-K/0001652044-23-000067
Alphabet (Google),GOOGL,8-K,2024-07-06,sec-edgar-filings/GOOGL/8-K/0001193125-22-310153
Alphabet (Google),GOOGL,8-K,2024-05-16,sec-edgar-filings/GOOGL/8-K/0001652044-23-000041
Alphabet (Google),GOOGL,8-K,2023-07-30,sec-edgar-filings/GOOGL/8-K/0001193125-23-163590
Alphabet (Google),GOOGL,8-K,2022-02-07,sec-edgar-filings/GOOGL/8-K/0001652044-24-000097
Alphabet (Google),GOOGL,8-K,2023-08-11,sec-edgar-filings/GOOGL/8-K/0001652044-23-000088
Alphabet (Google),GOOGL,8-K,2022-12-22,sec-edgar-filings/GOOGL/8-K/0001652044-23-000005
Alphabet (Google),GOOGL,8-K,2023-09-20,sec-edgar-filings/GOOGL/8-K/0001193125-24-238769
Alphabet (Google),GOOGL,8-K,2023-11-29,sec-edgar-filings/GOOGL/8-K/0001652044-22-000009
Alphabet (Google),GOOGL,8-K,2025-01-26,sec-edgar-filings/GOOGL/8-K/0001652044-24-000115
Alphabet (Google),GOOGL,10-Q,2023-04-01,sec-edgar-filings/GOOGL/10-Q/0001652044-23-000094
Alphabet (Google),GOOGL,10-Q,2022-03-22,sec-edgar-filings/GOOGL/10-Q/0001652044-24-000053
Alphabet (Google),GOOGL,10-Q,2023-10-22,sec-edgar-filings/GOOGL/10-Q/0001652044-24-000079
Alphabet (Google),GOOGL,10-Q,2023-12-28,sec-edgar-filings/GOOGL/10-Q/0001652044-23-000070
Alphabet (Google),GOOGL,10-Q,2023-04-07,sec-edgar-filings/GOOGL/10-Q/0001652044-22-000071
Alphabet (Google),GOOGL,10-Q,2023-02-27,sec-edgar-filings/GOOGL/10-Q/0001652044-22-000029
Alphabet (Google),GOOGL,10-Q,2022-10-15,sec-edgar-filings/GOOGL/10-Q/0001652044-23-000045
Alphabet (Google),GOOGL,10-Q,2025-03-08,sec-edgar-filings/GOOGL/10-Q/0001652044-22-000090
Alphabet (Google),GOOGL,10-Q,2024-10-31,sec-edgar-filings/GOOGL/10-Q/0001652044-24-000118
